sentence,cluster_label,dim1,dim2
"Likewise, flouting the maxim of quantity may result in ironic understatement, the maxim of relevance in blame by irrelevant praise, and the maxim of manner in ironic ambiguity.
",1,-0.92331356,2.2545815
"If individuals blame their past, controllable actions (BSB), they may believe they can change actions to influence the future.
",2,0.78169376,0.037036095
"He replied, ""Perhaps, but let me tell you this: I would rather do twenty TV series than go through what I went through under that Rank contract I signed a few years ago and for which I blame no one but myself.""
",2,0.7337461,-1.8828328
"Baroness Neville-Jones, a former security minister and chairman of the British Joint Intelligence Committee, and Colonel Richard Kemp, a former Army commander, suggested blame could be put on internet hate preaching.
",1,-2.0147429,1.2207808
"The spirit asked the water what it did with the sinners, and the water said: ""I fight against the sinners, for they are the ones to blame for the bloodshed.
",2,0.0900832,-1.9397138
"Sacre commented that in reaction to this Jake ""plays the victim and tries to blame Nancy for what's happened"".
",2,1.6043086,-2.3097403
"Mngxitama wrote: ""I believe she was punished as part of the general white psyche designed to shirk responsibility by sacrificing one or two whites to absolve the rest from blame.
",1,-1.4537257,1.0635073
"Suzuki had never before disclosed this information or discussed any internal company affairs and his testimony exposed the fact that the major studios assigned films to directors at random, improperly publicized them and expected directors to carry any blame.
",1,-1.5788558,1.6646299
"Parents and children were convinced that a ghost was to blame.
",2,-0.018144011,-1.286701
"Néstor Kirchner's government issued a decree in July 2005 formally accepting a share of the blame for the failure of investigations about the attack.
",1,-2.1468534,1.2358432
"In the next meeting of the partners, Pete fabricates a story to explain why North American Aviation is leaving SCDP, and accepts the blame for it.
",1,-2.5433176,2.03881
"Nevertheless, I dare [to hope that this unhealthy phase will soon be over, that all the peoples who have lived through communism will understand that communism is to blame for the bitter pages of their history.""
",2,-0.65164775,-2.5992045
"Hicks, who also was under arrest, put the blame for Johnson's murder solely on Nixon.
",1,-2.8220942,0.7435369
"In the 1882 edition of ""Les Annales du Théâtre et de la Musique"", Édouard Noël and Edmond Stoullig criticized the play for including ""Catholico-reactionary mysticism which seeks to elicit tears of holy water from the audience;"" Noël and Stoullig suspected that d'Ennery was to blame for the mystical overtones.
",2,-0.071200185,-4.327213
"When the suspects were acquitted at trail, Meade received the majority of the blame for the failed prosecution.
",1,-2.2810178,1.161251
"The Palin Report laid the blame for the explosion of tensions on both sides.
",1,-2.7982535,1.0283426
"Bonetti received a large amount of blame from the public for the loss, and never played for England again.
",1,-0.57853466,0.6540329
"Blue Devil admits that he was to blame for his Aunt Marla's death and that it was an accident.
",2,-0.2586871,-2.925959
"Muhammad said that a Muslim who denied his faith under such circumstances, yet ""whose heart remains at rest in its faith,"" was not to blame.
",2,-0.4591707,-1.8528141
"""my strategy is to propose that the Principle of Alternate Possibilities be rejected in favor of a different incompatibilist principle,"" that is, different from Frankfurt's, ""that I call the 'Principle of Avoidable Blame'.""
",0,7.51398,3.1993866
"You are not to blame.
",2,-1.3196226,-1.6937524
"Kirsten Heiberg made her German film debut in Curt Goetz' ""Napoleon Is to Blame for Everything"", and a row of films followed, among others: ""Frauen für Golden Hill"" (1938), ""Achtung!
",0,9.332942,2.2903595
"In defending her use of the phrase, Chavez stated the line ""San Francisco Democrats"" was a reference to Jeane Kirkpatrick's 1984 Republican National Convention ""Blame America First"" speech, in which Kirkpatrick coined the phrase ""San Francisco Liberal."".
",0,8.432662,2.6416194
"It does caution against placing blame on oneself, one's parents, or early experimentation.
",1,-1.5803092,1.2610633
"Meanwhile, the actual pirates could likewise hide behind the ""wokou"" label and shift the blame to the Japanese.
",1,-1.5568111,1.978288
"Iran's supreme religious leader Ayatollah Ali Khamenei said on February 6, 2006, that a ""Zionist conspiracy"" was to blame for the row over the muslim Prophet Muhammad cartoons, in his first reaction to the controversy: ""The reason for the Zionist action is because of the loss they suffered by Hamas winning"".
",2,-0.58625716,-3.319575
"Jack acknowledges then he needs Kenneth and the other pages because he is able to blame all of his mistakes on them, while Tracy realizes that he was simply annoyed with Grizz and Dot Com for not buying him any presents.
",2,1.1293057,-1.9851823
"After several village children have died, the villagers put the blame on the prostitutes.
",1,-2.6009889,1.5029466
"Pett was made a scapegoat, bailed at £5,000 and deprived of his office while those who had ignored his earlier warnings quietly escaped any blame.
",1,-0.9368476,1.8175209
"The children blame her for all their misfortune throughout the novel.
",2,1.7716972,-2.5919638
"Romuald found the archbishop to blame for the conflict, and the pope deposed him from his see at the Council of Ceprano in October that year.
",2,-0.7345073,-2.345666
"But other residents are unforgiving and start a hate campaign against her, but later forgive her for what happened in her past, and blame her father for ruining her life.
",2,2.332026,-2.193222
"Carttar began by bemoaning the media coverage of the event, which suggested strongly that ""Bywell Castle"" had been in error and should take the blame.
",1,-2.1191368,1.6363562
"Dev faced the blame for India's defeat as he holed out to deep mid-wicket triggering a collapse that led to the unexpected loss.
",1,-1.9516643,2.0597048
"He instantly begins to blame Amy, who leaves quickly before Ed can figure out what Dougie is trying to say.
",2,0.6309452,-0.5066893
"Aspin accepted blame for the disaster and resigned his office.
",1,-1.0470412,1.7860041
"This strategy was a success, and Knox and Reed were able to fend off all lawsuits that would have placed blame upon the club's members.
",1,-1.6893659,1.742836
"Gorkhali was critical of the Rana rule in Nepal, arguing that their rule was to blame for mass poverty in the country and the cause behind emigration amongst Gurkhas.
",2,-0.055912897,-2.4331076
"If so, blame the writers' strike, which left the producers with only a few weeks to prepare for the ABC broadcast and persuaded them to lean less on the host and more on old clips.""
",2,1.019527,0.707839
"Eventually, Laura realized that Iris wasn't totally to blame, since Iris had been blinded and couldn't see anything, and Mark had mistaken Iris for Laura.
",2,-0.9833131,-1.0165206
"Hull used Emu to create a kind of gleeful havoc, while not accepting blame for it.
",1,-1.2004172,1.5051165
"Marie is ambivalent about their secret: On one hand she never misses an opportunity to blame her husband for bringing in the Jew, but on the other she is merciful and sympathetic towards the poor kid locked in the closet day and night.
",2,1.3658198,-2.6559136
"However, the ANSV stopped short of placing the blame entirely on the Cessna pilots, who had become lost in the fog.
",1,-2.307681,1.9404881
"The patient's decline of self-perception is revealed in his belief of his own blame, inferiority, and unworthiness.
",1,-0.65921426,2.5167625
"In July 2015, Freeman as The V, will release her debut solo album, ""Now or Never"", which features numerous guest appearances including Michael Sweet as writer and producer on the tracks, ""Again"" and ""Love Should Be to Blame""; Tony Martin as vocalist on ""King For a Day"", and Chastain vocalist, Leather Leone on ""Kiss My Lips"".
",0,9.113151,2.66547
